organoid_id,region_id,time_idx,condition,burden,burden_norm,delta_burden,pathology_z,target_positive
treated_pseudo_0,iM,0,treated,0.003414754,0.008507281030974817,0.0,-0.5777869439595857,0
treated_pseudo_0,iM,1,treated,0.1629996,0.999999999993787,0.9914927189628121,3.587001006306298,1
treated_pseudo_0,iM,2,treated,0.0445043,0.2637945887273932,-0.7362054112663938,0.4945532584597327,1
treated_pseudo_0,iM1,0,treated,0.00462073,0.06300920989029662,0.0,-0.3488503393448769,1
treated_pseudo_0,iM1,1,treated,0.014916305,0.20340175524920973,0.1403925453589131,0.24087177362193382,1
treated_pseudo_0,iM1,2,treated,0.0351394,0.4791679734628704,0.27576621821366065,1.399234110269333,1
treated_pseudo_0,iM2,0,treated,0.023576945,0.028219635723722956,0.0,-0.49498474508755963,0
treated_pseudo_0,iM2,1,treated,0.0874007,0.23441589855975145,0.2061962628360285,0.37114739529536755,1
treated_pseudo_0,iM2,2,treated,0.1158747,0.32640723294603247,0.09199133438628102,0.7575591093235294,1
treated_pseudo_0,iMDThal,0,treated,0.003672824,0.08188233615319881,0.0,-0.26957333877768486,1
treated_pseudo_0,iMDThal,1,treated,0.042403051,0.9453382127494355,0.8634558765962367,3.3573929128717652,1
treated_pseudo_0,iMDThal,2,treated,0.001172363,0.026136787730523605,-0.9192014250189119,-0.503733795946336,0
treated_pseudo_0,iMO,0,treated,0.00145037,0.04031995535911718,0.0,-0.4441570743966711,1
treated_pseudo_0,iMO,1,treated,0.035971518,0.9999999999722002,0.9596800446130831,3.5870010062156226,1
treated_pseudo_0,iMO,2,treated,0.00108494,0.030161084666202823,-0.9698389153059974,-0.4868296441906464,0
treated_pseudo_0,iMS,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iMS,1,treated,0.002413536,0.2298741449276172,0.2298741449276172,0.352069654795189,1
treated_pseudo_0,iMS,2,treated,0.0,0.0,-0.2298741449276172,-0.6135219734254534,0
treated_pseudo_0,iMamm,0,treated,0.0005538,0.051813423021157295,0.0,-0.39587849936516784,1
treated_pseudo_0,iMamm,1,treated,0.0,0.0,-0.051813423021157295,-0.6135219734254534,0
treated_pseudo_0,iMamm,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iPAG,0,treated,0.0003594,0.07321436100033259,0.0,-0.3059833675952695,1
treated_pseudo_0,iPAG,1,treated,0.00094035,0.19156128093117067,0.11834691993083808,0.19113558915777812,1
treated_pseudo_0,iPAG,2,treated,0.003967873,0.8083063055800574,0.6167450246488868,2.7817872378467485,1
treated_pseudo_0,iPMCo,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iPMCo,1,treated,0.024803285,0.0555723756731532,0.0555723756731532,-0.3800889323706373,1
treated_pseudo_0,iPMCo,2,treated,0.020080975,0.04499192290792117,-0.010580452765232028,-0.4245323673472369,1
treated_pseudo_0,iPRh,0,treated,0.004815375,0.05546052920028619,0.0,-0.3805587460501201,1
treated_pseudo_0,iPRh,1,treated,0.0503166,0.6335193218047012,0.578058792604415,2.047590495935802,1
treated_pseudo_0,iPRh,2,treated,0.049232935,0.6197521741842213,-0.013767147620479814,1.9897612759902579,1
treated_pseudo_0,iPS,0,treated,5.49515e-05,0.006964019873976348,0.0,-0.5842694479133255,0
treated_pseudo_0,iPS,1,treated,0.000232907,0.02951637310697996,0.022552353233003614,-0.48953776991047754,0
treated_pseudo_0,iPS,2,treated,0.000175608,0.022254853862574062,-0.007261519244405899,-0.5200399483645584,0
treated_pseudo_0,iPir,0,treated,0.000620064,0.0033345809074737578,0.0,-0.5995149896957481,0
treated_pseudo_0,iPir,1,treated,0.089105814,0.8530526283361013,0.8497180474286276,2.9697451948431723,1
treated_pseudo_0,iPir,2,treated,0.007970355,0.07391854404902155,-0.7791340842870798,-0.3030254305172956,1
treated_pseudo_0,iPnO,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iPnO,1,treated,0.000234333,0.006368713717131719,0.006368713717131719,-0.5867700451051426,0
treated_pseudo_0,iPnO,2,treated,0.0,0.0,-0.006368713717131719,-0.6135219734254534,0
treated_pseudo_0,iPrL,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iPrL,1,treated,0.02468885,0.26568855006396036,0.26568855006396036,0.502508886576756,1
treated_pseudo_0,iPrL,2,treated,0.00959188,0.10322281878611198,-0.16246573127784839,-0.17993215107900984,1
treated_pseudo_0,iRSA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iRSA,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iRSA,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iRSC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iRSC,1,treated,0.01594767,0.2238532285197574,0.2238532285197574,0.3267786570647727,1
treated_pseudo_0,iRSC,2,treated,0.00972804,0.13654992617538114,-0.08730330234437625,-0.039940870641527064,1
treated_pseudo_0,iRSC-b,0,treated,0.00807154,0.4865656639467049,0.0,1.4303082791438162,1
treated_pseudo_0,iRSC-b,1,treated,0.003874135,0.23353920918364618,-0.25302645476305874,0.36746484142492775,1
treated_pseudo_0,iRSC-b,2,treated,0.000569105,0.03430658240935305,-0.19923262677429313,-0.4694163856580095,1
treated_pseudo_0,iS1,0,treated,9.7058e-05,0.0010588384174364059,0.0,-0.6090742983211614,0
treated_pseudo_0,iS1,1,treated,0.07983975,0.8709987279618194,0.8699398895443831,3.0451281987180248,1
treated_pseudo_0,iS1,2,treated,0.03406833,0.3716628883956111,-0.4993358395662083,0.9476565300034882,1
treated_pseudo_0,iS1-b,0,treated,0.00071544,0.0012427529516295178,0.0,-0.6083017610939718,0
treated_pseudo_0,iS1-b,1,treated,0.529546,0.9999999999981114,0.9987572470464818,3.587001006324463,1
treated_pseudo_0,iS1-b,2,treated,0.02391048,0.04504924986726358,-0.9549507501308478,-0.4242915641371595,1
treated_pseudo_0,iS2,0,treated,0.00397269,0.009576431223836987,0.0,-0.5732959540056557,0
treated_pseudo_0,iS2,1,treated,0.3829393,0.9999999999973865,0.9904235687735495,3.5870010063214184,1
treated_pseudo_0,iS2,2,treated,0.04013455,0.1040849116271355,-0.895915088370251,-0.1763109102896058,1
treated_pseudo_0,iSC,0,treated,0.000448751,0.015877179015780653,0.0,-0.5468295181159377,0
treated_pseudo_0,iSC,1,treated,0.0,0.0,-0.015877179015780653,-0.6135219734254534,0
treated_pseudo_0,iSC,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iSN,0,treated,0.02577421,0.03657545346432797,0.0,-0.45988594065347993,1
treated_pseudo_0,iSN,1,treated,0.2661505,0.3776866576029924,0.34111120413866447,0.9729595109838509,1
treated_pseudo_0,iSN,2,treated,0.023993965,0.034049158064678384,-0.343637499538314,-0.4704977025333646,1
treated_pseudo_0,iSuC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iSuC,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iSuC,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iSuM,0,treated,0.006366232,0.07990601406927313,0.0,-0.27787492510661765,1
treated_pseudo_0,iSuM,1,treated,0.0195559,0.2454566563922424,0.1655506423229693,0.41752435228468726,1
treated_pseudo_0,iSuM,2,treated,0.0,0.0,-0.2454566563922424,-0.6135219734254534,0
treated_pseudo_0,iTC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iTC,1,treated,8.52435e-05,0.01176558679396568,0.01176558679396568,-0.5641003557270651,0
treated_pseudo_0,iTC,2,treated,0.0,0.0,-0.01176558679396568,-0.6135219734254534,0
treated_pseudo_0,iTeA,0,treated,0.00155699,0.023492461202320916,0.0,-0.5148413502940348,0
treated_pseudo_0,iTeA,1,treated,0.0,0.0,-0.023492461202320916,-0.6135219734254534,0
treated_pseudo_0,iTeA,2,treated,0.035063165,0.5290464571982328,0.5290464571982328,1.6087498273952012,1
treated_pseudo_0,iV,0,treated,0.004200707,0.0851616300670875,0.0,-0.25579858933501537,1
treated_pseudo_0,iV,1,treated,0.039021305,0.8165257904501123,0.7313641603830248,2.816313372925186,1
treated_pseudo_0,iV,2,treated,0.01083106,0.22442410209264171,-0.5921016883574706,0.3291766246262098,1
treated_pseudo_0,iV-b,0,treated,0.000846774,0.034746238596601704,0.0,-0.4675695997402789,1
treated_pseudo_0,iV-b,1,treated,0.01545375,0.6341239630789722,0.5993777244823705,2.0501303055028877,1
treated_pseudo_0,iV-b,2,treated,0.001663347,0.06825321954965748,-0.5658707435293148,-0.3268227562646595,1
treated_pseudo_0,iVLThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iVLThal,1,treated,0.000119961,0.007225686994279872,0.007225686994279872,-0.5831703091614435,0
treated_pseudo_0,iVLThal,2,treated,0.0,0.0,-0.007225686994279872,-0.6135219734254534,0
treated_pseudo_0,iVMThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iVMThal,1,treated,0.004590284,0.20322411265608442,0.20322411265608442,0.2401255818273272,1
treated_pseudo_0,iVMThal,2,treated,0.000599031,0.0265206996840472,-0.17670341297203723,-0.5021211649633565,0
treated_pseudo_0,iVO,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iVO,1,treated,0.025084055,0.35171186442561314,0.35171186442561314,0.8638517953478119,1
treated_pseudo_0,iVO,2,treated,0.006622405,0.09285493950366087,-0.2588569249219523,-0.223482666256301,1
treated_pseudo_0,iVTA,0,treated,0.000101658,0.0009597697866631314,0.0,-0.6094904383812977,0
treated_pseudo_0,iVTA,1,treated,0.00240655,0.02272063172690943,0.021760861940246297,-0.5180834377419551,0
treated_pseudo_0,iVTA,2,treated,0.00561575,0.05301921323903166,0.030298581512122228,-0.39081354984621935,1
treated_pseudo_0,iot,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iot,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_0,iot,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cAI,0,treated,0.061716105,0.6210143393635754,0.0,1.9950630298303846,1
treated_pseudo_1,cAI,1,treated,0.0467172,0.4657821289711839,-0.15523221039239155,1.3430065628785388,1
treated_pseudo_1,cAI,2,treated,0.01962194,0.1853578512684747,-0.28042427770270917,0.16507794030631223,1
treated_pseudo_1,cAI-b,0,treated,0.01478231,0.19009267820088172,0.0,0.18496668964106425,1
treated_pseudo_1,cAI-b,1,treated,0.0777637,0.9999999999871405,0.8099073217862588,3.5870010062783795,1
treated_pseudo_1,cAI-b,2,treated,0.02690711,0.3460111851629229,-0.6539888148242177,0.8399059611046525,1
treated_pseudo_1,cAIP,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cAIP,1,treated,0.03950505,0.6629128779424991,0.6629128779424991,2.1710588039494243,1
treated_pseudo_1,cAIP,2,treated,0.01323141,0.22202913506848268,-0.44088374287401644,0.3191165106054675,1
treated_pseudo_1,cAcb,0,treated,0.00081049,0.1523251246239139,0.0,0.02632321295177516,1
treated_pseudo_1,cAcb,1,treated,0.000508973,0.09565741175734103,-0.056667712866572864,-0.21171081715458373,1
treated_pseudo_1,cAcb,2,treated,0.001257296,0.23629874506674783,0.1406413333094068,0.37905633531536265,1
treated_pseudo_1,cAu,0,treated,0.002417817,0.15665214597245214,0.0,0.044498965560212836,1
treated_pseudo_1,cAu,1,treated,0.002520003,0.1632728522493709,0.00662070627691877,0.07230939441863717,1
treated_pseudo_1,cAu,2,treated,0.001236428,0.08010908168005561,-0.0831637705693153,-0.2770219349410813,1
treated_pseudo_1,cBLA,0,treated,0.000241212,0.001221829233539257,0.0,-0.6083896516526319,0
treated_pseudo_1,cBLA,1,treated,0.0,0.0,-0.001221829233539257,-0.6135219734254534,0
treated_pseudo_1,cBLA,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cBLP,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cBLP,1,treated,0.01811878,0.8758830723292285,0.8758830723292285,3.0656449994743773,1
treated_pseudo_1,cBLP,2,treated,0.0,0.0,-0.8758830723292285,-0.6135219734254534,0
treated_pseudo_1,cBMA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cBMA,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cBMA,2,treated,0.056575105,0.9999999999823244,0.9999999999823244,3.587001006258149,1
treated_pseudo_1,cCA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cCA,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cCA,2,treated,0.012305705,0.9999999999187369,0.9999999999187369,3.5870010059910484,1
treated_pseudo_1,cCPu,0,treated,0.000110458,0.0002890207996933092,0.0,-0.6123079349147137,0
treated_pseudo_1,cCPu,1,treated,0.006445317,0.287444920129109,0.2871558993294157,0.5938970189915286,1
treated_pseudo_1,cCPu,2,treated,0.009449233,0.42361088696278615,0.13616596683367715,1.1658652917373344,1
treated_pseudo_1,cCauThal,0,treated,0.002341075,0.09159332457890944,0.0,-0.2287821087393249,1
treated_pseudo_1,cCauThal,1,treated,0.0,0.0,-0.09159332457890944,-0.6135219734254534,0
treated_pseudo_1,cCauThal,2,treated,0.000385559,0.015084792512550748,0.015084792512550748,-0.550157955831605,0
treated_pseudo_1,cCg,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cCg,1,treated,0.010752995,0.3833904812159474,0.3833904812159474,0.9969185531425537,1
treated_pseudo_1,cCg,2,treated,0.00839278,0.2992386737778246,-0.08415180743812278,0.6434369522105614,1
treated_pseudo_1,cCl,0,treated,0.001665225,0.08051833260696827,0.0,-0.2753028670180975,1
treated_pseudo_1,cCl,1,treated,0.020681315,0.9999999999516472,0.919481667344679,3.5870010061292894,1
treated_pseudo_1,cCl,2,treated,0.011768375,0.5690341740566771,-0.4309658258949701,1.7767191509671467,1
treated_pseudo_1,cDEn,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cDEn,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cDEn,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cDP,0,treated,0.000362201,0.004528110776579754,0.0,-0.594501540053541,0
treated_pseudo_1,cDP,1,treated,0.007508913,0.09387381557670964,0.08934570480012988,-0.21920285389793423,1
treated_pseudo_1,cDP,2,treated,0.02577802,0.32226782963296186,0.2283940140562522,0.7401714505844905,1
treated_pseudo_1,cDpMe,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cDpMe,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cDpMe,2,treated,5.7327e-05,0.0012764878976184765,0.0012764878976184765,-0.6081600566781242,0
treated_pseudo_1,cEct,0,treated,0.000872997,0.025529493903809933,0.0,-0.5062847476209119,0
treated_pseudo_1,cEct,1,treated,0.034195625,0.9999999999707565,0.9744705060669465,3.587001006209558,1
treated_pseudo_1,cEct,2,treated,0.005280437,0.1544184965136792,-0.8455815034570773,0.035116469679913415,1
treated_pseudo_1,cEn,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cEn,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cEn,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cEnt,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cEnt,1,treated,0.001869604,0.21404873877820185,0.21404873877820185,0.2855946726005686,1
treated_pseudo_1,cEnt,2,treated,0.0,0.0,-0.21404873877820185,-0.6135219734254534,0
treated_pseudo_1,cHipp,0,treated,0.002346311,0.999999999573799,0.0,3.5870010045421292,1
treated_pseudo_1,cHipp,1,treated,8.18988e-06,0.0034905347144984044,-0.9965094648593006,-0.5988599021455604,0
treated_pseudo_1,cHipp,2,treated,0.000400351,0.17062998035186727,0.16713944563736888,0.10321318007819541,1
treated_pseudo_1,cIC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cIC,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cIC,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cIns,0,treated,0.003689175,0.03893341846385523,0.0,-0.449981254487501,1
treated_pseudo_1,cIns,1,treated,0.094756,0.9999999999894466,0.9610665815255913,3.587001006288066,1
treated_pseudo_1,cIns,2,treated,0.004174175,0.0440518278521249,-0.9559481721373216,-0.42848125823226596,1
treated_pseudo_1,cLDThal,0,treated,0.004627315,0.0194215932260339,0.0,-0.5319411247759886,0
treated_pseudo_1,cLDThal,1,treated,0.0,0.0,-0.0194215932260339,-0.6135219734254534,0
treated_pseudo_1,cLDThal,2,treated,0.01436424,0.06028905019025616,0.06028905019025616,-0.3602764326735081,1
treated_pseudo_1,cLEnt,0,treated,0.003326967,0.13269386777813566,0.0,-0.05613833255044493,1
treated_pseudo_1,cLEnt,1,treated,0.0250725,0.9999999999601157,0.86730613218198,3.587001006164861,1
treated_pseudo_1,cLEnt,2,treated,0.005524785,0.22035237809471125,-0.7796476218654045,0.3120732544056714,1
treated_pseudo_1,cLS,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cLS,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cLS,2,treated,0.006921145,0.9999999998555151,0.9999999998555151,3.587001005725484,1
treated_pseudo_1,cM,0,treated,0.000429816,0.013806203080669264,0.0,-0.5555287001218986,0
treated_pseudo_1,cM,1,treated,0.020182238,0.7667003774221963,0.7528941743415271,2.6070205805254987,1
treated_pseudo_1,cM,2,treated,0.008355983,0.31592434125927127,-0.45077603616292505,0.7135254818989765,1
treated_pseudo_1,cM1,0,treated,0.02300161,0.5317348854493748,0.0,1.620042632043553,1
treated_pseudo_1,cM1,1,treated,0.0253535,0.5864703965343524,0.05473551108497765,1.8499604041647921,1
treated_pseudo_1,cM1,2,treated,0.014603835,0.33629355673006933,-0.25017683980428307,0.7990868395637029,1
treated_pseudo_1,cM2,0,treated,0.0969615,0.636098217611139,0.0,2.058423207033145,1
treated_pseudo_1,cM2,1,treated,0.07537815,0.49282884808400773,-0.14326936952713132,1.4566169280390113,1
treated_pseudo_1,cM2,2,treated,0.0580545,0.37783518799840055,-0.11499366008560719,0.9735834163229553,1
treated_pseudo_1,cMDThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cMDThal,1,treated,0.00527942,0.9999999998105852,0.9999999998105852,3.587001005536755,1
treated_pseudo_1,cMDThal,2,treated,0.002693643,0.5102157054164632,-0.48978429439412197,1.5296508218097618,1
treated_pseudo_1,cMO,0,treated,0.00387279,0.16725971576972537,0.0,0.08905630625304436,1
treated_pseudo_1,cMO,1,treated,0.007375112,0.31851950064162804,0.15125978487190267,0.7244265085207002,1
treated_pseudo_1,cMO,2,treated,0.005641905,0.2436650132591213,-0.07485448738250675,0.40999851413248667,1
treated_pseudo_1,cMS,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cMS,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cMS,2,treated,0.000422442,0.19492641835018093,0.19492641835018093,0.20527092621637374,1
treated_pseudo_1,cMamm,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cMamm,1,treated,0.002737252,0.041148352762384745,0.041148352762384745,-0.440677372067874,1
treated_pseudo_1,cMamm,2,treated,0.0,0.0,-0.041148352762384745,-0.6135219734254534,0
treated_pseudo_1,cPAG,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cPAG,1,treated,0.001168905,0.33712808697367674,0.33712808697367674,0.8025923030292786,1
treated_pseudo_1,cPAG,2,treated,0.0,0.0,-0.33712808697367674,-0.6135219734254534,0
treated_pseudo_1,cPMCo,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cPMCo,1,treated,0.001030389,0.29512911455304275,0.29512911455304275,0.6261746542501895,1
treated_pseudo_1,cPMCo,2,treated,8.4113e-05,0.024092061553840426,-0.27103705299920233,-0.5123227152388061,0
treated_pseudo_1,cPRh,0,treated,0.02098375,0.8148451614277884,0.0,2.8092538520964663,1
treated_pseudo_1,cPRh,1,treated,0.01749407,0.6793332122799324,-0.13551194914785603,2.2400327956691197,1
treated_pseudo_1,cPRh,2,treated,0.003583908,0.1391710296206513,-0.5401621826592811,-0.02893086538734725,1
treated_pseudo_1,cPS,0,treated,0.00316698,0.9999999996842418,0.0,3.5870010050060466,1
treated_pseudo_1,cPS,1,treated,0.000400659,0.1265113767290885,-0.8734886229551533,-0.08210802827411477,1
treated_pseudo_1,cPS,2,treated,0.0,0.0,-0.1265113767290885,-0.6135219734254534,0
treated_pseudo_1,cPir,0,treated,0.00022532,0.008610403141329328,0.0,-0.5773537771653204,0
treated_pseudo_1,cPir,1,treated,0.000947223,0.03619728339578994,0.027586880254460613,-0.46147445271663057,1
treated_pseudo_1,cPir,2,treated,0.002065001,0.07891217422886651,0.04271489083307657,-0.2820495721944445,1
treated_pseudo_1,cPnO,0,treated,0.000216298,0.010611988694246156,0.0,-0.568946071054342,0
treated_pseudo_1,cPnO,1,treated,0.0,0.0,-0.010611988694246156,-0.6135219734254534,0
treated_pseudo_1,cPnO,2,treated,0.00258189,0.1266724033037162,0.1266724033037162,-0.08143163244703937,1
treated_pseudo_1,cPrL,0,treated,0.02048107,0.5138960468575972,0.0,1.5451101806065999,1
treated_pseudo_1,cPrL,1,treated,0.00296952,0.0745090265823305,-0.43938702027526666,-0.30054509506698573,1
treated_pseudo_1,cPrL,2,treated,0.01278677,0.32083629200414415,0.24632726542181366,0.7341582438782537,1
treated_pseudo_1,cRSA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cRSA,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cRSA,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cRSC,0,treated,0.000244896,0.013707799131076585,0.0,-0.5559420481734616,0
treated_pseudo_1,cRSC,1,treated,0.00345329,0.19329431947175724,0.17958652034068065,0.198415257372318,1
treated_pseudo_1,cRSC,2,treated,0.013241918,0.741202600508736,0.5479082810369788,2.4999165826677694,1
treated_pseudo_1,cRSC-b,0,treated,0.000435752,0.09937649090293042,0.0,-0.19608873973999733,1
treated_pseudo_1,cRSC-b,1,treated,0.002492235,0.5683727643372029,0.4689962734342724,1.77394088424146,1
treated_pseudo_1,cRSC-b,2,treated,0.002161328,0.49290695700822673,-0.07546580732897612,1.4569450263701174,1
treated_pseudo_1,cS1,0,treated,6.0882e-05,0.0015303656241720859,0.0,-0.6070936374536872,0
treated_pseudo_1,cS1,1,treated,0.03978265,0.9999999999748634,0.9984696343506914,3.5870010062268096,1
treated_pseudo_1,cS1,2,treated,0.001108176,0.027855761241952062,-0.9721442387329113,-0.49651320820998573,0
treated_pseudo_1,cS1-b,0,treated,0.001048804,0.033148983377114104,0.0,-0.47427890699427466,1
treated_pseudo_1,cS1-b,1,treated,0.01328404,0.41986150047188886,0.3867125170947748,1.1501159076223268,1
treated_pseudo_1,cS1-b,2,treated,0.007155917,0.22617321604514118,-0.19368828442674768,0.3365238179778989,1
treated_pseudo_1,cS2,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cS2,1,treated,0.025531975,0.6175804166195576,0.6175804166195576,1.980638758433425,1
treated_pseudo_1,cS2,2,treated,0.01305773,0.31584702450576957,-0.3017333921137881,0.7132007110991723,1
treated_pseudo_1,cSC,0,treated,0.000641548,0.382491943597843,0.0,0.9931442252295294,1
treated_pseudo_1,cSC,1,treated,0.0,0.0,-0.382491943597843,-0.6135219734254534,0
treated_pseudo_1,cSC,2,treated,0.001677285,0.9999999994037984,0.9999999994037984,3.5870010038280373,1
treated_pseudo_1,cSN,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cSN,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cSN,2,treated,0.000120288,0.013307961232319782,0.013307961232319782,-0.5576215764553676,0
treated_pseudo_1,cSuC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cSuC,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cSuC,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cSuM,0,treated,0.00295721,0.16773152835747754,0.0,0.09103816587003635,1
treated_pseudo_1,cSuM,1,treated,0.0,0.0,-0.16773152835747754,-0.6135219734254534,0
treated_pseudo_1,cSuM,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cTC,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cTC,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cTC,2,treated,0.001811285,0.8259694832342404,0.8259694832342404,2.855981821478689,1
treated_pseudo_1,cTeA,0,treated,0.003787297,0.11048171002734751,0.0,-0.14944101161263698,1
treated_pseudo_1,cTeA,1,treated,0.006656976,0.19419498710848707,0.08371327708113956,0.20219853247752584,1
treated_pseudo_1,cTeA,2,treated,0.00166833,0.04866794214711037,-0.1455270449613767,-0.40909116405899076,1
treated_pseudo_1,cV,0,treated,5.5053e-05,0.009507222848988072,0.0,-0.5735866653746001,0
treated_pseudo_1,cV,1,treated,0.001144235,0.19760044205786906,0.18809321920888097,0.216503224248935,1
treated_pseudo_1,cV,2,treated,0.000226546,0.039122723694382716,-0.15847771836348634,-0.44918607351648193,1
treated_pseudo_1,cV-b,0,treated,0.000381347,0.026289467686567963,0.0,-0.5030924602824233,0
treated_pseudo_1,cV-b,1,treated,0.002992575,0.20630345528385205,0.1800139875972841,0.2530604312978131,1
treated_pseudo_1,cV-b,2,treated,0.001808903,0.12470295286611892,-0.08160050241773313,-0.08970435426766094,1
treated_pseudo_1,cVLThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cVLThal,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cVLThal,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cVMThal,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cVMThal,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cVMThal,2,treated,0.000101856,0.052327525815535646,0.052327525815535646,-0.3937189987634238,1
treated_pseudo_1,cVO,0,treated,0.000495666,0.004470313416945022,0.0,-0.5947443191908561,0
treated_pseudo_1,cVO,1,treated,0.01536431,0.2055895636317156,0.2011192502147706,0.2500617130079566,1
treated_pseudo_1,cVO,2,treated,0.003679146,0.047531342430331705,-0.1580582212013839,-0.4138654772881058,1
treated_pseudo_1,cVTA,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cVTA,1,treated,0.002651705,0.8089460716421125,0.8089460716421125,2.78447458989208,1
treated_pseudo_1,cVTA,2,treated,0.0,0.0,-0.8089460716421125,-0.6135219734254534,0
treated_pseudo_1,cot,0,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cot,1,treated,0.0,0.0,0.0,-0.6135219734254534,0
treated_pseudo_1,cot,2,treated,0.0,0.0,0.0,-0.6135219734254534,0
